adm_cd,year,month,feature_name,shap_value
11010540,2024,7,총_가로수_개수,-0.03348066940171055
11010540,2024,8,Albedo,1.7254433923772494
11010540,2024,8,Albedo_x_avg_temp,0.4623926116230351
11010540,2024,8,NDBI,-3.6084002686153194
11010540,2024,8,NDVI,2.77495501614703
11010540,2024,8,avg_elevation,-1.0108587181167186
11010540,2024,8,avg_humi (%),0.6021342883708496
11010540,2024,8,avg_inte_illu (lux),0.1037374180118287
11010540,2024,8,avg_noise (dB ),-0.13353840414204599
11010540,2024,8,avg_temp (℃),-0.18570366531925808
11010540,2024,8,avg_ultra_rays (UV),0.017379665738786958
11010540,2024,8,month_cos,5.80818121667269
11010540,2024,8,month_sin,2.6428077941268193
11010540,2024,8,season_DJF,2.69550473980106
11010540,2024,8,season_JJA,2.5022110154119943
11010540,2024,8,season_MAM,0.062118632945053195
11010540,2024,8,season_SON,0.3158983443202537
